<DATE>;"MT_250"
21.09.2029;0.28604094
22.09.2029;0.26099539
23.09.2029;0.66654757
24.09.2029;0.51245132
25.09.2029;0.46228876
26.09.2029;0.45153453
27.09.2029;0.58051377
28.09.2029;0.53035121
29.09.2029;0.53035121
30.09.2029;0.51602415
01.10.2029;0.45153453
02.10.2029;0.47661581
03.10.2029;0.52320555
04.10.2029;0.61995784
05.10.2029;0.57694094
06.10.2029;0.57336811
07.10.2029;0.59487656
08.10.2029;0.70238308
09.10.2029;0.63785773
10.10.2029;0.68087463
11.10.2029;0.69520169
12.10.2029;0.65218479
13.10.2029;0.73821859
14.10.2029;0.67369324
15.10.2029;0.68802029
16.10.2029;0.64146629
17.10.2029;0.58412233
18.10.2029;0.591268
19.10.2029;0.58051377
20.10.2029;0.63071207
21.10.2029;0.61995784
22.10.2029;0.64503912
23.10.2029;0.60563078
24.10.2029;0.58769517
25.10.2029;0.58051377
26.10.2029;0.64861195
27.10.2029;0.60920362
28.10.2029;0.6773018
29.10.2029;0.67369324
30.10.2029;0.61634928
31.10.2029;0.6271035
01.11.2029;0.66293901
02.11.2029;0.64146629
03.11.2029;0.63785773
04.11.2029;0.61634928
05.11.2029;0.6271035
06.11.2029;0.66654757
07.11.2029;0.65936618
08.11.2029;0.61634928
09.11.2029;0.61995784
10.11.2029;0.65579335
11.11.2029;0.591268
12.11.2029;0.68444746
13.11.2029;0.74897281
14.11.2029;0.70952874
15.11.2029;0.66293901
16.11.2029;0.66293901
17.11.2029;0.57694094
18.11.2029;0.58769517
19.11.2029;0.56618672
20.11.2029;0.55904105
21.11.2029;0.55904105
22.11.2029;0.55543249
23.11.2029;0.64146629
24.11.2029;0.56618672
25.11.2029;0.58412233
26.11.2029;0.49094287
27.11.2029;0.47661581
28.11.2029;0.4586802
29.11.2029;0.47300725
30.11.2029;0.49812426
01.12.2029;0.46586159
02.12.2029;0.45510736
03.12.2029;0.44792597
04.12.2029;0.45153453
05.12.2029;0.43620708
06.12.2029;0.44338847
07.12.2029;0.43620708
08.12.2029;0.48018865
09.12.2029;0.46228876
10.12.2029;0.45510736
11.12.2029;0.44792597
12.12.2029;0.42906142
13.12.2029;0.43977991
14.12.2029;0.40762442
15.12.2029;0.45153453
16.12.2029;0.40762442
17.12.2029;0.43977991
18.12.2029;0.43620708
19.12.2029;0.32180499
20.12.2029;0.30033227
21.12.2029;0.29675944
22.12.2029;0.26460395
23.12.2029;0.27174962
24.12.2029;0.28246811
25.12.2029;0.26817678
26.12.2029;0.27889528
27.12.2029;0.25742256
28.12.2029;0.50884276
29.12.2029;0.42191575
30.12.2029;0.50884276
31.12.2029;0.51602415
01.01.2030;0.50526993
02.01.2030;0.55904105
03.01.2030;0.49812426
04.01.2030;0.47300725
05.01.2030;0.44338847
06.01.2030;0.44792597
07.01.2030;0.51602415
08.01.2030;0.52677838
09.01.2030;0.52677838
10.01.2030;0.55904105
11.01.2030;0.50884276
12.01.2030;0.56979528
13.01.2030;0.56979528
14.01.2030;0.58769517
15.01.2030;0.56618672
16.01.2030;0.56618672
17.01.2030;0.54828683
18.01.2030;0.55543249
19.01.2030;0.65218479
20.01.2030;0.61634928
21.01.2030;0.64146629
22.01.2030;0.60920362
23.01.2030;0.59487656
24.01.2030;0.60202222
25.01.2030;0.65218479
26.01.2030;0.61995784
27.01.2030;0.6271035
28.01.2030;0.61634928
29.01.2030;0.59844939
30.01.2030;0.60920362
31.01.2030;0.58769517
01.02.2030;0.64146629
02.02.2030;0.60202222
03.02.2030;0.58769517
04.02.2030;0.60563078
05.02.2030;0.60202222
06.02.2030;0.72746436
07.02.2030;0.69162885
08.02.2030;0.67369324
09.02.2030;0.65579335
10.02.2030;0.61995784
11.02.2030;0.61277645
12.02.2030;0.60920362
13.02.2030;0.60920362
14.02.2030;0.57694094
15.02.2030;0.56979528
16.02.2030;0.58051377
17.02.2030;0.57336811
18.02.2030;0.57336811
19.02.2030;0.58412233
20.02.2030;0.60202222
21.02.2030;0.55904105
22.02.2030;0.55904105
23.02.2030;0.58412233
24.02.2030;0.56618672
25.02.2030;0.60563078
26.02.2030;0.56979528
27.02.2030;0.56979528
28.02.2030;0.56979528
01.03.2030;0.54828683
02.03.2030;0.48737004
03.03.2030;0.47300725
04.03.2030;0.5016971
05.03.2030;0.5016971
06.03.2030;0.5016971
07.03.2030;0.49812426
08.03.2030;0.46586159
09.03.2030;0.46586159
10.03.2030;0.46943442
11.03.2030;0.47661581
12.03.2030;0.48737004
13.03.2030;0.48737004
14.03.2030;0.49812426
15.03.2030;0.49812426
16.03.2030;0.50884276
17.03.2030;0.47661581
18.03.2030;0.47300725
19.03.2030;0.46943442
20.03.2030;0.41119726
21.03.2030;0.29675944
22.03.2030;0.28246811
23.03.2030;0.29318661
24.03.2030;0.31823216
25.03.2030;0.29318661
26.03.2030;0.28604094
27.03.2030;0.3110865
28.03.2030;0.29675944
29.03.2030;0.28961378
30.03.2030;0.29675944
31.03.2030;0.28246811
01.04.2030;0.27532245
02.04.2030;0.28604094
03.04.2030;0.43977991
04.04.2030;0.4586802
05.04.2030;0.54828683
06.04.2030;0.59844939
07.04.2030;0.57694094
08.04.2030;0.48737004
09.04.2030;0.50526993
10.04.2030;0.42906142
11.04.2030;0.43977991
12.04.2030;0.43977991
13.04.2030;0.51245132
14.04.2030;0.5375326
15.04.2030;0.51245132
16.04.2030;0.53035121
17.04.2030;0.54467827
18.04.2030;0.57694094
19.04.2030;0.591268
20.04.2030;0.55543249
21.04.2030;0.58769517
22.04.2030;0.58412233
23.04.2030;0.58769517
24.04.2030;0.591268
25.04.2030;0.56979528
26.04.2030;0.59487656
27.04.2030;0.59487656
28.04.2030;0.56979528
29.04.2030;0.61634928
30.04.2030;0.58412233
01.05.2030;0.58051377
02.05.2030;0.59487656
03.05.2030;0.591268
04.05.2030;0.56979528
05.05.2030;0.54110543
06.05.2030;0.591268
07.05.2030;0.58769517
08.05.2030;0.58051377
09.05.2030;0.55904105
10.05.2030;0.58051377
11.05.2030;0.56261388
12.05.2030;0.58051377
13.05.2030;0.59844939
14.05.2030;0.58769517
15.05.2030;0.58051377
16.05.2030;0.59844939
17.05.2030;0.6271035
18.05.2030;0.57336811
19.05.2030;0.60563078
20.05.2030;0.61277645
21.05.2030;0.57336811
22.05.2030;0.58051377
23.05.2030;0.61995784
24.05.2030;0.61634928
25.05.2030;0.61277645
26.05.2030;0.62353067
27.05.2030;0.60563078
28.05.2030;0.56261388
29.05.2030;0.57694094
30.05.2030;0.68087463
31.05.2030;0.57336811
01.06.2030;0.55543249
02.06.2030;0.56261388
03.06.2030;0.56618672
04.06.2030;0.54467827
05.06.2030;0.55904105
06.06.2030;0.5016971
07.06.2030;0.4586802
08.06.2030;0.42906142
09.06.2030;0.42548858
10.06.2030;0.35399621
11.06.2030;0.30033227
12.06.2030;0.29318661
13.06.2030;0.30033227
14.06.2030;0.26817678
15.06.2030;0.26099539
16.06.2030;0.29318661
17.06.2030;0.29318661
18.06.2030;0.30033227
19.06.2030;0.27174962
20.06.2030;0.29675944
21.06.2030;0.27889528
22.06.2030;0.26817678
23.06.2030;0.25027689
24.06.2030;0.27174962
25.06.2030;0.26099539
26.06.2030;0.25027689
27.06.2030;0.2395584
28.06.2030;0.27174962
29.06.2030;0.28604094
30.06.2030;0.27532245
01.07.2030;0.25742256
02.07.2030;0.27889528
03.07.2030;0.26817678
04.07.2030;0.27174962
05.07.2030;0.26817678
06.07.2030;0.26460395
07.07.2030;0.25027689
08.07.2030;0.34324199
09.07.2030;0.35756904
10.07.2030;0.60563078
11.07.2030;0.52320555
12.07.2030;0.48018865
13.07.2030;0.50526993
14.07.2030;0.55904105
15.07.2030;0.4945157
16.07.2030;0.43977991
17.07.2030;0.42191575
18.07.2030;0.51602415
19.07.2030;0.52677838
20.07.2030;0.49812426
21.07.2030;0.51602415
22.07.2030;0.53035121
23.07.2030;0.52677838
24.07.2030;0.55904105
25.07.2030;0.5375326
26.07.2030;0.56261388
27.07.2030;0.57694094
28.07.2030;0.58769517
29.07.2030;0.56979528
30.07.2030;0.55543249
31.07.2030;0.591268
01.08.2030;0.61634928
02.08.2030;0.57694094
03.08.2030;0.58412233
04.08.2030;0.59844939
05.08.2030;0.56618672
06.08.2030;0.57694094
07.08.2030;0.56618672
08.08.2030;0.54828683
09.08.2030;0.55185966
10.08.2030;0.58051377
11.08.2030;0.57336811
12.08.2030;0.56618672
13.08.2030;0.56979528
14.08.2030;0.60920362
15.08.2030;0.57336811
16.08.2030;0.61634928
17.08.2030;0.57694094
18.08.2030;0.62353067
19.08.2030;0.61277645
20.08.2030;0.57694094
21.08.2030;0.58412233
22.08.2030;0.60563078
23.08.2030;0.59844939
24.08.2030;0.64861195
25.08.2030;0.65579335
26.08.2030;0.63785773
27.08.2030;0.62353067
28.08.2030;0.63785773
29.08.2030;0.62353067
30.08.2030;0.64861195
31.08.2030;0.64503912
01.09.2030;0.6271035
02.09.2030;0.58051377
03.09.2030;0.59844939
04.09.2030;0.56261388
05.09.2030;0.59487656
06.09.2030;0.55904105
07.09.2030;0.56979528
08.09.2030;0.56618672
09.09.2030;0.55185966
10.09.2030;0.51245132
11.09.2030;0.47661581
12.09.2030;0.43977991
13.09.2030;0.43620708
14.09.2030;0.33966916
15.09.2030;0.30033227
16.09.2030;0.30033227
17.09.2030;0.29318661
18.09.2030;0.26099539
19.09.2030;0.27889528
20.09.2030;0.31465933
21.09.2030;0.3110865
22.09.2030;0.30747794
23.09.2030;0.28961378
24.09.2030;0.32537783
25.09.2030;0.28246811
26.09.2030;0.26817678
27.09.2030;0.29318661
28.09.2030;0.26099539
29.09.2030;0.28961378
30.09.2030;0.26817678
01.10.2030;0.28246811
02.10.2030;0.29318661
03.10.2030;0.29318661
04.10.2030;0.27532245
05.10.2030;0.29675944
06.10.2030;0.28961378
07.10.2030;0.25384973
08.10.2030;0.29318661
09.10.2030;0.28961378
10.10.2030;0.25384973
11.10.2030;0.27174962
12.10.2030;0.52677838
13.10.2030;0.42548858
14.10.2030;0.5016971
15.10.2030;0.50884276
16.10.2030;0.5016971
17.10.2030;0.5016971
18.10.2030;0.56979528
19.10.2030;0.4945157
20.10.2030;0.40762442
21.10.2030;0.44338847
22.10.2030;0.52320555
23.10.2030;0.53035121
24.10.2030;0.49812426
25.10.2030;0.51602415
26.10.2030;0.5375326
27.10.2030;0.51959698
28.10.2030;0.57336811
29.10.2030;0.55904105
30.10.2030;0.58769517
31.10.2030;0.56261388
01.11.2030;0.58769517
02.11.2030;0.60563078
03.11.2030;0.6342849
04.11.2030;0.59844939
05.11.2030;0.58051377
06.11.2030;0.58769517
07.11.2030;0.58412233
08.11.2030;0.58769517
09.11.2030;0.59844939
10.11.2030;0.56261388
11.11.2030;0.57694094
12.11.2030;0.56979528
13.11.2030;0.55185966
14.11.2030;0.64146629
15.11.2030;0.591268
16.11.2030;0.62353067
17.11.2030;0.57336811
18.11.2030;0.66293901
19.11.2030;0.61277645
20.11.2030;0.64861195
21.11.2030;0.63071207
22.11.2030;0.69877452
23.11.2030;0.69520169
24.11.2030;0.67369324
25.11.2030;0.65218479
26.11.2030;0.65579335
27.11.2030;0.61277645
28.11.2030;0.6342849
29.11.2030;0.64861195
30.11.2030;0.63071207
01.12.2030;0.6342849
02.12.2030;0.62353067
03.12.2030;0.6701204
04.12.2030;0.6271035
05.12.2030;0.64503912
06.12.2030;0.591268
07.12.2030;0.60202222
08.12.2030;0.62353067
09.12.2030;0.57336811
10.12.2030;0.57694094
11.12.2030;0.591268
12.12.2030;0.61995784
13.12.2030;0.54467827
14.12.2030;0.59487656
15.12.2030;0.49812426
16.12.2030;0.46586159
17.12.2030;0.45510736
18.12.2030;0.42906142
19.12.2030;0.34324199
20.12.2030;0.29675944
21.12.2030;0.28246811
22.12.2030;0.30747794
23.12.2030;0.27889528
24.12.2030;0.27532245
25.12.2030;0.30033227
26.12.2030;0.29675944
27.12.2030;0.28246811
28.12.2030;0.29318661
29.12.2030;0.31465933
30.12.2030;0.28604094
31.12.2030;0.27889528
01.01.2031;0.27532245
02.01.2031;0.27889528
03.01.2031;0.26460395
04.01.2031;0.26099539
05.01.2031;0.27532245
06.01.2031;0.25742256
07.01.2031;0.28604094
08.01.2031;0.27174962
09.01.2031;0.25742256
10.01.2031;0.28246811
11.01.2031;0.27174962
12.01.2031;0.26460395
13.01.2031;0.25742256
14.01.2031;0.27532245
15.01.2031;0.24670406
16.01.2031;0.61634928
17.01.2031;0.50526993
18.01.2031;0.41834292
19.01.2031;0.41834292
20.01.2031;0.55185966
21.01.2031;0.53395977
22.01.2031;0.48737004
23.01.2031;0.46943442
24.01.2031;0.4586802
25.01.2031;0.45510736
26.01.2031;0.49812426
27.01.2031;0.54828683
28.01.2031;0.5375326
29.01.2031;0.52677838
30.01.2031;0.55185966
31.01.2031;0.64861195
01.02.2031;0.61277645
02.02.2031;0.56261388
03.02.2031;0.60920362
04.02.2031;0.57694094
05.02.2031;0.58769517
06.02.2031;0.64146629
07.02.2031;0.63071207
08.02.2031;0.58769517
09.02.2031;0.57694094
10.02.2031;0.62353067
11.02.2031;0.60563078
12.02.2031;0.59844939
13.02.2031;0.61277645
14.02.2031;0.58769517
15.02.2031;0.59844939
16.02.2031;0.59487656
17.02.2031;0.6342849
18.02.2031;0.58769517
19.02.2031;0.60202222
20.02.2031;0.57336811
21.02.2031;0.55543249
22.02.2031;0.58769517
23.02.2031;0.57694094
24.02.2031;0.71671014
25.02.2031;0.6701204
26.02.2031;0.63785773
27.02.2031;0.63071207
28.02.2031;0.60563078
01.03.2031;0.68802029
02.03.2031;0.6701204
03.03.2031;0.6701204
04.03.2031;0.66293901
05.03.2031;0.67369324
06.03.2031;0.63785773
07.03.2031;0.64146629
08.03.2031;0.6342849
09.03.2031;0.64861195
10.03.2031;0.63785773
11.03.2031;0.67369324
12.03.2031;0.61634928
13.03.2031;0.57694094
14.03.2031;0.61995784
15.03.2031;0.591268
16.03.2031;0.62353067
17.03.2031;0.60202222
18.03.2031;0.6271035
19.03.2031;0.60563078
20.03.2031;0.59487656
21.03.2031;0.57694094
22.03.2031;0.53035121
23.03.2031;0.54110543
24.03.2031;0.56979528
25.03.2031;0.47300725
26.03.2031;0.47661581
27.03.2031;0.43263425
28.03.2031;0.43620708
29.03.2031;0.31465933
30.03.2031;0.29675944
31.03.2031;0.29318661
01.04.2031;0.31823216
02.04.2031;0.31823216
03.04.2031;0.31823216
04.04.2031;0.3110865
05.04.2031;0.29675944
06.04.2031;0.28604094
07.04.2031;0.29675944
08.04.2031;0.29318661
09.04.2031;0.30033227
10.04.2031;0.27174962
11.04.2031;0.28246811
12.04.2031;0.3110865
13.04.2031;0.29675944
14.04.2031;0.28961378
15.04.2031;0.3110865
16.04.2031;0.28246811
17.04.2031;0.27532245
18.04.2031;0.30390511
19.04.2031;0.27889528
20.04.2031;0.27532245
21.04.2031;0.26460395
22.04.2031;0.50884276
23.04.2031;0.43620708
24.04.2031;0.51602415
25.04.2031;0.52677838
26.04.2031;0.54828683
27.04.2031;0.48376148
28.04.2031;0.52320555
29.04.2031;0.48018865
30.04.2031;0.4586802
01.05.2031;0.46943442
02.05.2031;0.5016971
03.05.2031;0.59487656
04.05.2031;0.58769517
05.05.2031;0.59844939
06.05.2031;0.61634928
07.05.2031;0.61277645
08.05.2031;0.6342849
09.05.2031;0.58769517
10.05.2031;0.58412233
11.05.2031;0.69877452
12.05.2031;0.8098896
13.05.2031;0.73821859
14.05.2031;0.68087463
15.05.2031;0.7238558
16.05.2031;0.75611848
17.05.2031;0.77044553
18.05.2031;0.68802029
19.05.2031;0.68444746
20.05.2031;0.64503912
21.05.2031;0.64861195
22.05.2031;0.71671014
23.05.2031;0.60202222
24.05.2031;0.61995784
25.05.2031;0.61634928
26.05.2031;0.58769517
27.05.2031;0.65218479
28.05.2031;0.6271035
29.05.2031;0.68087463
30.05.2031;0.59487656
31.05.2031;0.70952874
01.06.2031;0.65579335
02.06.2031;0.72746436
03.06.2031;0.66654757
04.06.2031;0.68444746
05.06.2031;0.68087463
06.06.2031;0.65936618
07.06.2031;0.68444746
08.06.2031;0.64503912
09.06.2031;0.65218479
10.06.2031;0.65579335
11.06.2031;0.65218479
12.06.2031;0.70238308
13.06.2031;0.72028297
14.06.2031;0.64146629
15.06.2031;0.66293901
16.06.2031;0.64503912
17.06.2031;0.61277645
18.06.2031;0.66293901
19.06.2031;0.591268
20.06.2031;0.61277645
21.06.2031;0.58412233
22.06.2031;0.61277645
23.06.2031;0.6271035
24.06.2031;0.59487656
25.06.2031;0.56979528
26.06.2031;0.58051377
27.06.2031;0.55185966
28.06.2031;0.55543249
29.06.2031;0.5016971
30.06.2031;0.45510736
01.07.2031;0.43620708
02.07.2031;0.43620708
03.07.2031;0.30747794
04.07.2031;0.31465933
05.07.2031;0.33966916
06.07.2031;0.3110865
07.07.2031;0.32537783
08.07.2031;0.30390511
09.07.2031;0.33609632
10.07.2031;0.30747794
11.07.2031;0.30033227
12.07.2031;0.31465933
13.07.2031;0.30390511
14.07.2031;0.28246811
15.07.2031;0.28246811
16.07.2031;0.28246811
17.07.2031;0.28604094
18.07.2031;0.32537783
19.07.2031;0.29318661
20.07.2031;0.29318661
21.07.2031;0.26817678
22.07.2031;0.3110865
23.07.2031;0.29318661
24.07.2031;0.27174962
25.07.2031;0.30390511
26.07.2031;0.27889528
27.07.2031;0.52677838
28.07.2031;0.43977991
29.07.2031;0.54110543
30.07.2031;0.51245132
31.07.2031;0.50884276
01.08.2031;0.53395977
02.08.2031;0.52320555
03.08.2031;0.48737004
04.08.2031;0.4586802
05.08.2031;0.44792597
06.08.2031;0.53035121
07.08.2031;0.56261388
08.08.2031;0.5375326
09.08.2031;0.57694094
10.08.2031;0.60202222
11.08.2031;0.60920362
12.08.2031;0.59844939
13.08.2031;0.59487656
14.08.2031;0.77762692
15.08.2031;0.69520169
16.08.2031;0.70952874
17.08.2031;0.73461003
18.08.2031;0.67369324
19.08.2031;0.64146629
20.08.2031;0.73821859
21.08.2031;0.74179142
22.08.2031;0.69162885
23.08.2031;0.6701204
24.08.2031;0.64861195
25.08.2031;0.74897281
26.08.2031;0.70952874
27.08.2031;0.64503912
28.08.2031;0.65936618
29.08.2031;0.6701204
30.08.2031;0.58051377
31.08.2031;0.66654757
01.09.2031;0.60202222
02.09.2031;0.65579335
03.09.2031;0.6271035
04.09.2031;0.72746436
05.09.2031;0.65218479
06.09.2031;0.7238558
07.09.2031;0.66654757
08.09.2031;0.70952874
09.09.2031;0.75611848
10.09.2031;0.75611848
11.09.2031;0.70952874
12.09.2031;0.72028297
13.09.2031;0.64503912
14.09.2031;0.6342849
15.09.2031;0.6701204
16.09.2031;0.79913537
17.09.2031;0.6701204
18.09.2031;0.72746436
19.09.2031;0.65936618
20.09.2031;0.6701204
21.09.2031;0.64861195
22.09.2031;0.69520169
23.09.2031;0.6701204
24.09.2031;0.62353067
25.09.2031;0.61277645
26.09.2031;0.62353067
27.09.2031;0.58412233
28.09.2031;0.59487656
29.09.2031;0.49812426
30.09.2031;0.50526993
01.10.2031;0.45510736
02.10.2031;0.4586802
03.10.2031;0.33966916
04.10.2031;0.35399621
05.10.2031;0.30033227
06.10.2031;0.30033227
07.10.2031;0.30390511
08.10.2031;0.3110865
09.10.2031;0.29318661
10.10.2031;0.33252349
11.10.2031;0.30747794
12.10.2031;0.30033227
13.10.2031;0.3110865
14.10.2031;0.31823216
15.10.2031;0.27532245
16.10.2031;0.28604094
17.10.2031;0.28604094
18.10.2031;0.28246811
19.10.2031;0.26099539
20.10.2031;0.28961378
21.10.2031;0.28604094
22.10.2031;0.28961378
23.10.2031;0.31465933
24.10.2031;0.27174962
25.10.2031;0.26817678
26.10.2031;0.30033227
27.10.2031;0.28961378
28.10.2031;0.29318661
29.10.2031;0.28961378
30.10.2031;0.27174962
31.10.2031;0.4586802
01.11.2031;0.47300725
02.11.2031;0.52677838
03.11.2031;0.51245132
04.11.2031;0.54110543
05.11.2031;0.51959698
06.11.2031;0.49094287
07.11.2031;0.51602415
08.11.2031;0.43263425
09.11.2031;0.43977991
10.11.2031;0.55543249
11.11.2031;0.54110543
12.11.2031;0.49812426
13.11.2031;0.56618672
14.11.2031;0.53035121
15.11.2031;0.57336811
16.11.2031;0.55543249
17.11.2031;0.53395977
18.11.2031;0.58769517
19.11.2031;0.59487656
20.11.2031;0.64146629
21.11.2031;0.69877452
22.11.2031;0.6773018
23.11.2031;0.6271035
24.11.2031;0.68444746
25.11.2031;0.63785773
26.11.2031;0.65218479
27.11.2031;0.66293901
28.11.2031;0.61995784
29.11.2031;0.64861195
30.11.2031;0.64503912
01.12.2031;0.57694094
02.12.2031;0.61277645
03.12.2031;0.61634928
04.12.2031;0.56618672
05.12.2031;0.61995784
06.12.2031;0.60920362
07.12.2031;0.64503912
08.12.2031;0.6773018
09.12.2031;0.74536425
10.12.2031;0.73103719
11.12.2031;0.66654757
12.12.2031;0.63071207
13.12.2031;0.61995784
14.12.2031;0.63071207
15.12.2031;0.61277645
16.12.2031;0.63785773
17.12.2031;0.6271035
18.12.2031;0.68444746
19.12.2031;0.65936618
20.12.2031;0.61277645
21.12.2031;0.67369324
22.12.2031;0.63785773
23.12.2031;0.66293901
24.12.2031;0.66293901
25.12.2031;0.61995784
26.12.2031;0.61995784
27.12.2031;0.65218479
28.12.2031;0.60202222
29.12.2031;0.60202222
30.12.2031;0.60202222
31.12.2031;0.6342849
01.01.2032;0.56979528
02.01.2032;0.591268
03.01.2032;0.48737004
04.01.2032;0.46943442
05.01.2032;0.46586159
06.01.2032;0.44338847
07.01.2032;0.35038765
08.01.2032;0.33609632
09.01.2032;0.30033227
10.01.2032;0.3110865
11.01.2032;0.28961378
12.01.2032;0.29675944
13.01.2032;0.32180499
14.01.2032;0.30390511
15.01.2032;0.33609632
16.01.2032;0.30390511
17.01.2032;0.3110865
18.01.2032;0.28604094
19.01.2032;0.28604094
20.01.2032;0.27532245
21.01.2032;0.27174962
22.01.2032;0.29318661
23.01.2032;0.26460395
24.01.2032;0.27889528
25.01.2032;0.29675944
26.01.2032;0.30033227
27.01.2032;0.31465933
28.01.2032;0.28604094
29.01.2032;0.28246811
30.01.2032;0.30033227
31.01.2032;0.28246811
01.02.2032;0.25742256
02.02.2032;0.29675944
03.02.2032;0.27889528
04.02.2032;0.46586159
05.02.2032;0.46228876
06.02.2032;0.52320555
07.02.2032;0.52677838
08.02.2032;0.55904105
09.02.2032;0.47661581
10.02.2032;0.4945157
11.02.2032;0.45510736
12.02.2032;0.44338847
13.02.2032;0.4586802
14.02.2032;0.51602415
15.02.2032;0.5375326
16.02.2032;0.54467827
17.02.2032;0.5375326
18.02.2032;0.58769517
19.02.2032;0.58412233
20.02.2032;0.61277645
21.02.2032;0.60563078
22.02.2032;0.6271035
23.02.2032;0.63071207
24.02.2032;0.62353067
25.02.2032;0.65218479
26.02.2032;0.64503912
27.02.2032;0.6271035
28.02.2032;0.63071207
29.02.2032;0.65579335
01.03.2032;0.65218479
02.03.2032;0.65936618
03.03.2032;0.66654757
04.03.2032;0.64146629
05.03.2032;0.59487656
06.03.2032;0.64861195
07.03.2032;0.60202222
08.03.2032;0.65218479
09.03.2032;0.62353067
10.03.2032;0.62353067
11.03.2032;0.59844939
12.03.2032;0.64503912
13.03.2032;0.64146629
14.03.2032;0.69520169
15.03.2032;0.6271035
16.03.2032;0.6773018
17.03.2032;0.60563078
18.03.2032;0.65936618
19.03.2032;0.6701204
20.03.2032;0.6342849
21.03.2032;0.61995784
22.03.2032;0.61634928
23.03.2032;0.64146629
24.03.2032;0.63071207
25.03.2032;0.67369324
26.03.2032;0.65579335
27.03.2032;0.64146629
28.03.2032;0.67369324
29.03.2032;0.6701204
30.03.2032;0.6271035
31.03.2032;0.61634928
01.04.2032;0.64146629
02.04.2032;0.58051377
03.04.2032;0.59844939
04.04.2032;0.60920362
05.04.2032;0.61995784
06.04.2032;0.59844939
07.04.2032;0.54828683
08.04.2032;0.5016971
09.04.2032;0.49812426
10.04.2032;0.46943442
11.04.2032;0.4586802
12.04.2032;0.33966916
13.04.2032;0.31823216
14.04.2032;0.31465933
15.04.2032;0.29318661
16.04.2032;0.29318661
17.04.2032;0.29675944
18.04.2032;0.30033227
19.04.2032;0.29318661
20.04.2032;0.31823216
21.04.2032;0.29675944
22.04.2032;0.3110865
23.04.2032;0.27532245
24.04.2032;0.29318661
25.04.2032;0.28246811
26.04.2032;0.28604094
27.04.2032;0.28961378
28.04.2032;0.26460395
29.04.2032;0.28246811
30.04.2032;0.27532245
01.05.2032;0.29675944
02.05.2032;0.28604094
03.05.2032;0.29675944
04.05.2032;0.27174962
05.05.2032;0.28604094
06.05.2032;0.28246811
07.05.2032;0.28246811
08.05.2032;0.27889528
09.05.2032;0.28604094
10.05.2032;0.59487656
11.05.2032;0.50526993
12.05.2032;0.46943442
13.05.2032;0.43620708
14.05.2032;0.45510736
15.05.2032;0.57694094
16.05.2032;0.45153453
17.05.2032;0.42906142
18.05.2032;0.44792597
19.05.2032;0.46943442
20.05.2032;0.49812426
21.05.2032;0.53395977
22.05.2032;0.52677838
23.05.2032;0.54828683
24.05.2032;0.56261388
25.05.2032;0.57336811
26.05.2032;0.65936618
27.05.2032;0.61277645
