<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;<189>
17/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;28;139;19;13;85;107;13;15;47;223;25;16;13;79;127;15;18;15;58;198;20;17;18;14;126;108;13;18;18;13;116;141;15;18;18;17;22;206;57;14;18;17;17;19;187;90;13;18;18;18;14;64;242;31;16;18;18;18;14;61;244;33;15;18;18;18;17;23;206;96;13;18;18;18;18;14;56;254;46;15;18;18;18;18;14;65;254;48;15;18;18;18;18;15;53;254;61;14;18;18;18;18;15;38;254;91;14;18;18;18;18;17;22;211;134;15;18;18;18;18;16;22;204;163;17;17;18;18;18;16;26;233;117;14;18;18;18;18;14;71;254;64;14;18;17;18;16;24;219;147;14;18;18;18;17;19;184;188;20;17;18;18;18;18;18;18;18;18;18;18;18;18
18/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;12;82;173;16;16;26;177;26;16;13;79;180;17;17;15;43;187;22;17;18;14;89;129;14;18;18;14;68;207;21;17;18;18;14;142;108;13;18;18;18;14;122;163;15;18;18;18;17;25;229;76;13;18;18;18;16;25;224;80;13;18;18;18;18;13;111;184;18;17;18;18;18;17;21;189;126;13;18;18;18;17;17;22;214;109;14;18;18;18;18;17;19;181;139;15;17;18;18;18;18;15;146;199;21;17;18;18;17;17;14;115;229;25;16;18;18;18;18;14;111;254;36;15;17;18;18;18;14;135;213;23;17;18;18;18;16;29;242;117;13;18;18;18;18;15;147;214;23;17;18;18;18;13;130;254;34;15;18;18;18;18;18;18;18;18;18;18;18;18
19/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;13;79;174;16;17;21;165;26;16;15;53;164;17;17;16;24;211;43;15;18;14;57;191;19;17;18;15;35;216;35;15;18;17;14;79;179;19;17;18;18;14;55;228;28;16;18;18;18;14;136;155;16;17;18;18;18;14;132;164;16;17;18;18;18;15;49;254;53;14;18;18;18;18;13;99;227;27;16;18;18;18;18;14;117;225;25;16;18;18;18;18;13;88;252;35;15;18;18;17;18;14;61;254;61;14;18;18;18;18;15;42;253;68;14;18;18;18;18;15;50;254;84;13;18;18;18;18;14;65;254;55;14;18;18;18;17;18;172;191;21;17;18;18;18;14;88;254;43;15;18;18;18;14;77;254;59;14;18;18;18;18;18;18;18;18;18;18;18;18
20/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;15;42;157;17;17;22;171;30;16;15;33;202;28;16;17;18;163;49;15;18;15;34;201;30;16;18;17;19;183;69;14;18;18;15;41;234;35;15;17;18;17;23;211;71;14;18;18;18;14;64;218;25;16;18;18;18;14;61;254;43;15;17;18;18;17;20;188;117;13;17;18;18;18;15;40;254;77;13;18;18;18;18;15;42;251;69;14;18;17;18;18;16;29;245;83;13;18;18;18;18;17;22;211;129;14;18;17;18;18;17;18;180;164;16;17;18;17;18;17;21;200;165;17;18;18;18;18;16;34;254;99;13;18;18;18;18;13;106;254;42;15;18;18;18;15;46;254;79;13;18;18;18;14;52;254;87;14;18;18;18;18;18;18;18;18;18;18;18;18
21/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;15;38;157;17;17;21;204;59;14;16;30;211;34;16;18;14;145;88;13;18;17;21;198;50;15;18;18;13;140;108;13;18;18;17;22;203;71;14;18;18;18;15;147;135;14;18;18;18;16;25;220;62;14;18;18;18;16;24;227;99;13;18;18;18;18;13;87;220;26;16;18;18;18;18;15;157;161;16;18;18;18;18;17;18;166;163;16;17;18;18;18;18;15;149;188;20;17;18;18;18;18;13;117;227;25;16;18;18;18;18;13;93;254;34;15;18;18;18;18;13;110;254;36;15;18;18;18;17;16;163;183;19;17;17;18;18;15;52;254;79;13;18;18;18;16;23;216;137;15;18;18;17;16;29;248;145;14;18;18;18;18;18;18;18;18;18;18;18;18
22/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;15;39;156;17;17;15;135;63;14;17;17;164;48;15;18;14;105;108;13;18;18;14;146;96;13;18;18;14;82;171;16;17;18;18;13;117;126;14;18;18;18;14;71;209;23;17;18;18;18;14;136;130;14;18;18;18;18;14;115;188;19;17;18;18;18;15;37;254;69;14;18;18;18;18;13;78;254;42;15;18;18;18;18;13;74;252;34;16;18;18;18;18;14;58;254;45;15;18;18;18;18;14;52;254;72;13;18;18;18;18;15;40;254;82;13;18;18;18;18;15;50;254;85;13;18;17;18;18;13;84;254;42;15;18;18;18;16;24;227;135;15;18;18;18;17;17;169;206;20;17;18;18;17;18;178;175;19;17;18;18;18;18;18;18;18;18;18;18;18
23/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;166;21;15;39;157;17;17;13;123;61;14;17;16;179;79;13;18;13;75;174;16;17;18;14;96;114;14;18;18;15;43;214;28;16;18;18;14;68;184;20;17;18;18;15;37;246;48;15;18;18;18;14;63;215;25;16;18;17;18;15;45;248;44;15;18;18;18;18;15;147;146;15;18;18;18;18;16;25;228;97;13;18;18;18;18;16;31;244;100;13;18;18;18;18;16;23;218;111;14;18;18;18;18;18;18;183;159;16;17;18;18;18;17;18;179;164;16;17;18;18;18;17;21;206;146;15;18;18;18;18;15;46;254;78;13;18;18;18;18;15;150;205;22;17;18;18;18;13;103;254;36;16;18;18;18;15;150;241;27;16;18;18;18;18;18;18;18;18;18;18;18
24/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;28;165;21;15;39;158;17;17;13;125;90;14;18;15;137;78;13;18;15;56;172;18;17;18;14;64;174;17;17;18;16;26;222;57;14;18;18;15;34;219;34;15;18;18;17;18;172;97;14;18;18;18;16;25;219;61;14;18;18;18;17;20;196;102;13;18;18;18;18;14;70;237;30;16;18;18;18;18;14;132;196;22;17;17;18;18;18;14;128;190;19;17;18;17;18;18;14;109;225;25;16;18;18;18;18;13;95;251;33;15;18;18;18;18;13;92;252;34;15;18;18;18;18;13;113;238;28;16;18;18;18;17;20;193;155;16;17;18;18;18;13;86;252;41;15;18;18;18;14;57;254;68;14;18;17;18;13;90;254;53;14;18;18;18;18;18;18;18;18;18;18;18
25/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;15;36;216;30;16;13;123;123;13;18;13;98;121;14;18;16;32;214;32;16;18;16;33;196;27;16;18;18;16;165;89;13;18;18;17;19;187;83;13;18;18;18;13;90;182;19;17;18;18;18;14;135;133;14;18;18;18;18;13;105;191;19;17;17;18;18;16;28;238;89;13;18;18;18;18;15;53;254;57;14;18;18;18;17;14;59;254;54;14;18;18;18;18;15;42;254;61;14;18;18;18;18;15;42;254;83;14;18;18;18;18;15;40;254;81;13;18;18;18;18;14;51;254;67;14;18;18;18;18;14;123;237;25;16;18;18;18;15;47;254;79;13;18;18;18;15;36;254;102;13;18;18;18;14;58;254;66;14;18;18;18;18;18;18;18;18;18;18;18
26/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;15;33;218;33;15;14;69;121;13;18;13;92;150;14;17;17;21;180;42;15;18;16;25;198;43;15;18;18;13;99;152;15;18;18;18;13;119;145;15;18;18;18;15;49;244;37;15;18;18;18;13;79;224;25;16;18;18;17;15;46;251;45;15;18;18;18;18;15;124;176;18;17;18;18;18;17;20;195;123;14;18;18;17;18;17;21;196;125;13;18;18;18;18;17;19;186;155;16;18;18;18;18;17;16;155;189;20;17;18;18;18;17;15;152;165;17;17;17;18;18;17;22;218;138;15;18;18;18;18;14;58;254;59;14;18;17;18;16;25;222;138;14;18;17;18;17;22;213;167;16;17;18;18;15;39;254;117;13;18;18;18;18;17;18;18;18;18;18;18
27/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;167;21;17;19;161;35;16;14;65;123;13;18;15;50;157;17;17;18;15;172;77;13;17;18;15;169;79;13;18;18;15;52;207;24;16;18;18;14;64;213;23;17;18;18;17;21;198;77;14;18;18;17;15;33;244;61;14;18;18;18;17;19;196;124;14;18;18;18;18;14;53;251;39;15;18;18;18;18;13;102;241;29;16;18;18;18;18;13;101;222;25;16;18;18;18;18;13;79;250;32;15;18;18;18;18;13;76;254;45;15;18;18;18;18;13;74;254;35;15;18;18;18;18;15;138;233;28;16;18;18;18;16;31;244;115;13;18;18;18;18;15;150;211;22;17;18;18;18;14;140;218;25;16;18;18;17;23;213;140;15;18;18;18;18;18;18;18;18;18;18;18
28/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;18;159;36;16;14;63;188;19;17;15;45;224;25;16;18;14;108;101;14;18;18;13;106;123;14;18;18;15;33;230;48;15;18;18;16;25;216;46;15;18;18;18;14;135;150;15;18;18;18;17;16;161;134;15;18;18;18;18;13;106;220;23;16;18;18;18;17;22;211;91;13;18;18;18;18;15;34;254;72;13;18;18;18;18;15;43;254;74;13;17;18;18;18;15;33;250;76;13;18;18;18;18;15;31;250;101;13;18;18;18;18;15;40;254;82;13;18;18;18;18;14;65;254;53;14;17;18;18;17;18;174;184;19;17;18;18;18;13;92;254;42;15;18;18;18;13;79;254;38;15;18;18;17;18;182;210;21;17;18;18;18;18;18;18;18;18;18;18
29/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;28;165;21;17;18;160;36;15;15;37;177;21;17;15;35;198;26;16;18;13;97;155;14;17;18;14;73;163;16;17;18;17;18;183;73;14;18;18;17;16;161;87;13;18;18;18;14;65;213;24;16;18;18;18;13;80;207;21;17;18;18;18;15;45;254;58;14;18;18;18;18;14;118;203;21;17;18;17;18;17;17;167;151;15;18;18;18;18;17;16;163;155;15;18;18;18;18;17;16;157;177;19;17;18;18;18;18;15;152;188;19;17;17;18;18;17;18;178;165;17;18;18;18;18;16;28;246;114;14;18;18;18;18;13;92;252;34;16;18;18;18;14;57;254;78;14;18;18;18;14;54;252;72;13;18;18;18;14;115;242;31;16;18;18;17;18;18;18;18;18;18;18
30/06/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;18;158;34;16;16;27;164;21;17;17;20;193;53;15;18;15;57;162;17;17;18;15;42;221;25;16;18;18;13;117;132;14;18;18;18;13;102;143;15;18;18;18;16;26;220;61;14;18;18;18;15;33;237;48;15;18;17;17;17;18;168;127;14;18;18;18;18;15;48;251;50;15;18;18;18;18;14;83;254;39;15;18;17;18;18;13;80;254;40;15;18;17;18;18;14;64;254;43;15;18;18;18;18;13;74;254;44;15;18;18;18;18;14;91;254;35;15;18;18;18;17;17;166;183;18;17;18;18;18;15;50;254;63;14;18;18;18;16;29;242;121;13;18;18;18;16;30;254;108;14;18;18;18;13;95;254;46;15;18;18;18;18;18;18;18;18;18;18
01/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;20;17;17;173;59;14;16;27;182;27;16;17;20;196;60;14;18;15;42;218;25;16;18;17;23;192;48;15;18;17;14;63;196;20;16;18;18;14;55;223;27;16;18;18;17;16;162;123;13;18;18;18;17;16;164;109;13;18;18;18;18;13;83;222;24;16;18;18;18;17;18;180;113;13;18;18;18;18;16;27;234;92;13;18;18;18;18;16;26;229;94;13;18;18;18;18;16;25;225;98;13;18;18;18;18;16;31;246;99;13;18;18;18;18;15;40;254;84;13;18;18;18;18;13;86;254;41;15;18;18;17;16;25;229;132;15;18;18;18;17;17;171;188;19;18;18;18;17;22;200;156;15;18;18;18;14;53;254;77;14;18;18;18;18;18;18;18;18;18;18
02/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;166;21;17;17;171;77;13;16;24;211;46;15;18;14;129;86;14;18;17;22;183;40;15;18;17;17;163;72;14;18;18;15;40;233;39;15;18;18;16;27;224;55;14;18;18;18;13;82;190;20;17;18;18;18;13;80;195;20;17;17;18;18;15;34;247;58;14;18;18;18;18;13;93;206;21;17;18;18;18;18;15;138;178;18;17;18;18;18;18;14;135;183;19;17;18;18;18;18;14;131;186;19;17;18;18;18;17;15;151;188;19;17;18;18;18;17;18;177;165;17;17;18;18;18;15;46;254;77;13;18;18;18;18;15;151;202;22;17;17;18;18;13;115;254;36;15;18;18;18;15;151;229;25;16;18;18;15;49;254;98;13;18;18;18;18;18;18;18;18;18;18
03/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;13;107;79;13;18;15;145;48;15;18;13;125;125;13;18;17;19;181;62;14;18;18;13;115;127;13;18;18;17;21;198;61;14;18;18;18;15;151;101;13;18;18;18;16;34;233;46;15;18;18;18;15;34;231;48;15;18;18;18;17;16;169;126;14;18;18;18;18;15;40;254;64;14;18;18;18;18;14;66;254;46;14;18;18;18;18;14;64;254;40;15;18;18;18;18;14;61;254;42;15;18;17;18;18;13;74;254;45;15;18;18;18;18;13;92;238;27;16;18;18;18;17;20;196;152;16;17;18;18;18;13;89;254;40;15;18;18;18;14;68;254;54;14;18;18;18;13;93;254;33;16;18;18;16;24;229;135;15;18;18;18;18;18;18;18;18;18;18
04/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;20;17;12;104;80;13;18;15;143;52;15;18;14;85;130;14;18;18;14;121;99;14;18;18;14;66;172;18;17;18;18;14;137;113;13;18;18;18;13;86;168;15;18;18;18;17;19;188;99;12;18;18;18;17;17;180;107;13;18;18;18;18;13;84;218;24;17;18;18;18;17;18;172;136;15;18;18;18;18;16;24;212;117;14;18;18;18;18;16;25;230;109;14;18;18;18;18;16;25;225;111;14;18;18;18;18;16;31;246;101;13;18;18;18;18;15;45;254;66;14;18;18;18;18;14;125;235;25;16;18;18;18;15;48;254;72;13;18;18;18;15;36;254;94;13;18;18;18;14;73;254;59;14;18;18;17;23;214;178;17;17;18;18;18;18;18;18;18;18;18
05/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;13;105;78;13;18;14;155;94;13;18;14;59;197;20;17;18;14;96;127;13;18;18;15;43;200;25;16;17;18;14;77;180;17;17;18;18;15;44;227;32;16;18;18;18;13;104;165;16;17;18;18;17;14;101;197;20;17;18;18;18;15;34;244;58;14;18;17;18;18;13;73;229;26;16;18;18;18;18;13;111;209;22;17;18;18;18;18;14;113;213;23;17;18;18;18;18;14;110;216;23;16;18;18;18;18;15;152;191;20;17;18;18;18;17;22;207;137;15;18;18;18;18;14;59;254;58;14;18;18;18;16;25;225;117;13;18;18;18;17;23;217;144;15;18;18;18;15;41;254;81;14;18;18;18;15;141;214;24;16;18;18;18;18;18;18;18;18;18
06/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;13;104;92;14;18;14;96;101;13;18;15;43;183;21;17;18;14;58;184;19;17;18;17;23;214;46;15;18;18;15;39;218;31;16;18;18;17;22;206;67;14;18;18;18;14;55;244;35;15;18;18;18;15;43;248;47;15;18;18;18;17;16;165;127;14;18;18;18;18;16;30;237;66;14;17;18;18;18;15;50;254;52;14;18;18;18;18;15;48;254;54;14;18;18;18;18;15;46;254;57;14;18;18;18;18;13;75;254;45;15;18;18;18;18;14;113;233;27;16;18;18;18;16;31;246;113;13;18;18;18;18;15;155;183;19;17;18;18;18;15;146;193;20;17;18;18;16;24;218;122;13;18;18;18;14;131;254;36;15;18;18;18;18;18;18;18;18;18
07/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;28;165;21;17;13;103;150;14;18;13;81;98;13;18;16;25;195;35;15;18;15;39;186;23;17;18;18;15;154;80;14;18;18;16;25;216;63;14;18;18;18;13;122;123;13;18;18;18;16;24;218;78;13;18;18;18;17;19;187;109;14;18;18;18;18;13;82;219;24;16;18;18;18;18;15;151;139;14;18;18;18;18;17;21;203;121;14;18;18;18;18;17;21;200;119;14;18;18;18;18;17;20;195;122;14;18;18;18;18;16;31;248;102;13;18;18;18;18;15;51;254;51;14;18;18;17;17;16;152;184;18;17;18;18;18;13;92;252;32;16;18;18;18;14;97;254;33;15;17;18;17;19;188;170;18;17;18;18;14;77;254;39;15;18;18;18;18;18;18;18;18;18
08/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;29;165;21;17;14;65;143;14;18;13;80;150;15;18;16;24;209;45;15;18;16;24;214;45;15;18;18;14;115;115;14;18;18;18;15;157;94;13;18;18;18;14;69;186;20;17;18;18;18;14;127;139;15;18;18;18;18;13;99;190;19;17;18;18;18;15;34;244;59;14;17;18;18;18;13;72;245;33;15;18;18;18;18;14;102;237;28;16;18;18;18;18;13;109;213;22;17;18;18;18;17;13;106;219;23;16;18;18;18;18;15;151;189;20;17;18;18;17;16;25;231;113;14;18;18;18;18;13;93;250;32;15;18;18;18;15;48;252;64;14;18;18;18;14;64;254;61;14;18;18;18;14;120;214;21;17;18;18;14;67;254;76;13;18;18;18;18;18;18;18;18;18
09/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;21;172;39;15;15;50;140;14;17;15;58;169;17;17;18;15;146;59;14;18;17;17;158;60;14;18;18;13;71;180;17;17;18;18;13;93;160;15;18;18;17;15;35;234;43;15;18;18;18;13;72;227;25;16;18;18;18;15;43;233;36;15;18;18;18;17;16;163;149;16;17;18;18;17;16;29;241;83;13;18;18;18;18;15;37;254;69;14;17;18;18;18;15;48;254;63;14;18;18;18;18;15;46;254;57;14;17;18;18;18;13;74;254;45;15;18;18;18;18;15;141;182;18;17;18;18;18;14;51;254;63;14;18;18;17;16;31;244;113;13;18;18;18;15;33;254;89;14;18;18;18;13;109;254;40;15;17;18;15;49;254;78;13;18;18;18;18;18;18;18;18;18
10/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;143;47;15;15;51;138;14;18;15;36;155;17;17;18;14;152;101;13;18;18;14;141;101;13;18;18;15;38;202;27;16;18;18;15;48;214;25;16;18;18;17;19;189;81;13;18;18;18;16;31;227;51;15;18;18;18;17;19;186;88;13;18;18;18;18;13;80;244;31;16;18;18;18;18;15;143;165;17;17;18;18;18;17;18;173;144;15;18;17;18;18;17;21;198;146;15;18;18;18;18;17;21;197;124;14;18;18;18;18;16;31;244;82;13;18;18;18;18;13;76;254;40;15;18;18;18;16;25;234;109;13;18;18;18;17;18;174;163;17;17;18;18;17;22;203;146;14;18;18;18;14;62;254;46;15;18;18;16;29;251;119;14;17;18;18;18;18;18;18;18;18
11/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;47;15;15;50;168;19;17;15;36;203;28;16;18;14;99;111;14;18;18;14;83;130;15;18;18;16;25;198;43;15;18;18;17;24;207;52;15;18;18;18;13;108;137;14;18;18;18;17;15;153;115;14;18;18;18;18;13;102;171;17;17;18;17;18;15;34;252;74;13;18;18;18;18;14;57;247;35;15;18;18;18;18;13;88;237;28;16;18;18;18;18;14;90;238;29;16;18;18;18;18;14;105;220;23;16;18;18;18;17;17;174;163;16;17;17;18;18;15;36;253;76;13;18;18;18;18;15;156;200;22;17;18;18;18;13;118;234;28;16;18;18;18;16;168;203;22;17;18;18;15;50;254;80;13;18;18;16;30;250;151;15;18;18;17;18;18;18;18;18;18
12/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;47;15;14;47;222;25;16;16;25;189;35;15;18;13;76;176;16;17;18;14;66;180;18;17;18;18;15;151;81;13;18;18;17;15;151;95;14;18;18;18;14;58;219;26;16;18;18;18;13;90;202;20;17;18;18;18;15;44;241;37;15;18;18;18;17;16;165;154;16;17;18;18;18;16;23;216;86;13;18;18;18;18;15;37;254;67;13;18;18;18;18;15;36;254;70;14;18;18;17;18;15;46;254;59;14;18;18;18;18;13;93;254;34;15;18;18;18;18;18;184;151;16;18;18;18;18;13;90;254;33;15;18;18;18;14;69;254;45;15;18;18;18;14;107;242;26;16;18;18;16;24;235;98;13;18;18;17;19;182;154;15;18;18;18;18;18;18;18;18;18
13/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;15;146;47;15;16;25;174;26;16;17;17;155;36;15;18;15;52;172;19;17;18;16;33;216;32;16;18;18;13;95;123;14;18;18;18;13;92;154;15;17;17;18;16;28;230;51;15;18;17;18;15;41;233;38;15;18;18;18;16;23;216;87;13;18;18;18;18;13;81;246;31;16;18;18;18;18;14;123;169;17;17;18;18;18;17;17;173;147;16;17;18;18;18;17;17;169;146;15;18;18;17;18;17;20;193;126;14;18;18;18;18;15;40;254;80;13;18;18;18;18;14;111;234;25;16;18;18;18;15;50;254;64;14;18;18;18;15;36;254;84;14;18;18;18;14;74;254;53;14;18;18;17;23;222;141;16;17;18;18;15;162;202;22;17;18;18;18;18;18;18;18;18
14/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;47;15;17;22;165;26;16;17;17;173;64;14;18;15;32;222;33;15;18;16;25;200;42;15;18;18;15;58;177;20;17;18;18;14;53;223;25;16;18;18;17;16;161;96;13;17;18;18;17;18;179;92;13;18;18;18;18;14;123;172;17;17;18;18;17;15;34;251;75;13;18;18;18;17;14;57;246;36;15;18;18;18;18;13;81;254;36;15;18;18;18;18;13;86;241;29;16;18;18;18;18;13;103;200;20;17;18;18;18;17;18;180;136;15;18;17;18;18;14;61;254;50;14;18;18;18;16;25;228;114;13;18;18;18;17;23;223;121;14;18;18;18;15;42;254;67;14;18;18;18;15;147;181;17;17;18;18;16;161;242;27;15;18;18;17;18;18;18;18;18
15/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;47;15;17;22;166;25;16;18;15;138;80;13;18;16;25;188;34;15;18;18;15;171;79;13;18;18;15;36;213;28;16;18;18;16;28;229;51;15;18;18;18;13;89;177;18;17;18;18;18;13;113;173;17;17;18;18;18;14;56;247;36;15;18;18;18;17;16;162;156;15;18;18;18;18;16;23;216;86;13;18;18;18;18;16;27;238;89;13;18;18;18;18;15;36;254;71;14;18;18;18;18;14;57;254;45;15;18;17;18;18;13;111;231;26;16;18;18;18;16;25;229;99;14;18;18;18;18;15;157;180;19;17;18;18;18;15;150;179;17;17;18;18;16;31;241;117;13;17;18;18;14;138;220;25;16;18;18;14;102;244;26;16;18;18;18;18;18;18;18;18
16/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;48;15;17;21;189;45;15;18;13;99;80;13;18;18;15;166;62;14;18;18;13;107;102;14;18;18;17;19;193;58;14;18;18;17;17;171;97;13;18;18;18;15;45;234;32;16;18;18;18;15;53;225;29;16;18;18;18;16;23;214;69;14;18;18;18;18;13;80;247;31;16;18;18;18;18;14;121;195;21;17;18;18;18;18;15;144;174;17;17;18;18;18;17;17;171;146;15;18;18;18;18;16;25;223;101;13;18;18;18;18;15;52;254;63;14;18;18;18;17;17;157;181;18;17;18;18;18;13;93;250;32;16;18;18;18;14;99;246;29;16;18;18;17;19;200;143;15;17;18;17;14;94;254;35;15;18;18;13;85;254;48;15;18;18;18;18;18;18;18;18
17/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;46;15;17;18;171;61;14;18;13;101;127;14;18;18;15;143;79;13;18;18;13;88;155;15;18;18;18;15;139;89;14;18;18;18;13;108;161;16;17;18;18;17;23;211;65;14;18;18;18;17;22;203;73;14;18;18;18;18;13;124;143;15;18;18;18;18;15;33;251;75;13;18;18;18;18;14;56;254;47;15;18;18;18;18;14;69;254;37;16;18;18;18;18;13;85;241;29;15;18;18;18;18;14;127;189;19;17;18;18;18;16;25;233;111;13;18;18;17;18;13;95;248;32;15;18;18;18;15;50;254;62;14;18;18;18;14;67;252;47;15;18;18;18;15;138;207;20;17;18;18;13;69;254;41;15;18;18;13;86;254;64;14;18;18;18;18;18;18;18;18
18/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;146;48;15;18;13;123;63;14;18;14;60;143;14;18;18;13;96;115;14;18;18;15;46;203;24;16;18;18;13;84;133;14;18;18;18;14;60;196;21;16;18;18;18;14;125;122;14;18;18;18;18;14;139;144;14;18;18;18;18;14;56;224;27;16;18;18;18;17;16;160;154;16;17;18;18;18;16;23;218;106;13;18;18;18;18;16;28;237;87;13;18;18;17;18;15;36;254;72;13;18;18;17;18;14;59;254;44;15;17;17;18;18;15;140;202;21;17;18;17;18;15;42;254;62;14;18;18;18;16;32;246;111;13;18;18;18;16;34;254;77;14;18;18;18;13;113;246;32;16;18;18;14;61;254;77;13;18;18;14;62;254;63;14;18;18;18;18;18;18;18;18
19/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;111;89;13;18;13;125;61;14;18;15;48;146;15;18;18;14;82;149;14;18;18;15;36;210;29;16;18;18;15;53;190;20;17;18;18;16;29;223;42;15;18;18;18;14;72;202;21;17;18;18;18;14;69;208;23;17;18;18;18;17;23;208;69;14;18;18;18;17;13;80;244;31;16;18;18;18;18;14;124;198;20;17;18;18;18;18;15;144;172;17;17;18;18;18;17;17;169;150;15;18;18;18;18;16;24;222;99;13;18;18;18;18;13;79;254;38;15;18;18;18;17;23;213;109;14;18;18;18;17;18;178;160;16;17;18;18;17;23;207;131;14;18;18;18;14;77;254;44;15;18;18;16;31;254;78;13;18;18;15;39;254;67;14;17;18;18;18;18;18;18;18
20/07/00;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;83;98;13;18;13;126;83;14;18;15;47;216;25;16;18;15;46;171;19;17;18;17;19;196;59;14;18;18;16;26;206;39;15;18;18;17;17;173;82;13;18;18;18;16;29;216;41;15;18;18;18;16;27;223;57;14;18;18;18;18;14;123;144;15;18;18;18;18;15;33;251;75;13;18;18;18;18;14;56;254;48;15;18;18;18;18;14;69;254;37;15;18;18;18;18;13;85;241;30;16;18;18;18;17;15;153;162;16;17;18;18;17;15;37;254;89;13;18;18;18;17;14;141;179;18;17;18;18;18;13;121;234;27;16;18;18;17;16;172;176;19;17;18;18;14;55;254;63;14;18;18;16;31;254;124;14;18;18;15;40;252;119;14;18;17;18;18;18;18;18;18
