<0>;<1>;<2>;<3>;<4>;<5>;<6>;<7>;<8>;<9>;<10>;<11>;<12>;<13>;<14>;<15>;<16>;<17>;<18>;<19>;<20>;<21>;<22>;<23>;<24>;<25>;<26>;<27>;<28>;<29>;<30>;<31>;<32>;<33>;<34>;<35>;<36>;<37>;<38>;<39>;<40>;<41>;<42>;<43>;<44>;<45>;<46>;<47>;<48>;<49>;<50>;<51>;<52>;<53>;<54>;<55>;<56>;<57>;<58>;<59>;<60>;<61>;<62>;<63>;<64>;<65>;<66>;<67>;<68>;<69>;<70>;<71>;<72>;<73>;<74>;<75>;<76>;<77>;<78>;<79>;<80>;<81>;<82>;<83>;<84>;<85>;<86>;<87>;<88>;<89>;<90>;<91>;<92>;<93>;<94>;<95>;<96>;<97>;<98>;<99>;<100>;<101>;<102>;<103>;<104>;<105>;<106>;<107>;<108>;<109>;<110>;<111>;<112>;<113>;<114>;<115>;<116>;<117>;<118>;<119>;<120>;<121>;<122>;<123>;<124>;<125>;<126>;<127>;<128>;<129>;<130>;<131>;<132>;<133>;<134>;<135>;<136>;<137>;<138>;<139>;<140>;<141>;<142>;<143>;<144>;<145>;<146>;<147>;<148>;<149>;<150>;<151>;<152>;<153>;<154>;<155>;<156>;<157>;<158>;<159>;<160>;<161>;<162>;<163>;<164>;<165>;<166>;<167>;<168>;<169>;<170>;<171>;<172>;<173>;<174>;<175>;<176>;<177>;<178>;<179>;<180>;<181>;<182>;<183>;<184>;<185>;<186>;<187>;<188>;
12/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;75;254;154;19;17;18;18;15;31;189;229;45;15;18;18;15;36;225;233;37;15;18;17;15;119;254;76;13;18;16;21;180;216;30;15;17;21;178;218;32;15;14;104;254;53;14;21;174;163;105;108;190;254;83;133;242;58;231;107;242;254;254;72;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
13/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;46;248;207;34;15;18;18;17;18;153;254;76;12;18;18;16;21;161;254;58;14;18;18;14;72;254;124;14;17;18;15;121;254;69;13;18;12;93;254;70;14;15;33;246;138;15;13;82;254;43;46;254;213;117;191;227;225;122;247;140;254;254;254;59;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
14/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;25;195;252;62;13;18;18;18;13;101;254;104;14;18;18;17;15;105;254;98;14;18;18;15;38;238;182;22;16;18;13;61;254;133;16;17;15;36;234;137;16;17;16;133;241;39;14;23;207;141;12;43;254;141;42;254;206;187;229;254;246;254;254;241;32;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
15/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;15;138;254;89;12;18;18;18;13;61;254;156;20;17;18;18;14;63;254;155;19;17;18;16;21;157;241;40;15;18;16;26;207;191;28;15;17;18;152;222;31;15;14;55;254;100;13;13;81;254;46;12;73;254;51;39;254;99;114;254;227;254;254;254;220;28;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
16/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;18;18;13;86;254;138;17;17;18;18;15;34;212;213;34;15;18;18;15;34;225;216;30;15;18;18;14;104;254;83;13;18;17;15;123;254;54;13;18;13;80;254;86;13;17;21;191;191;21;15;29;219;141;15;21;181;254;43;75;254;40;109;185;149;254;254;254;166;16;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
17/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;50;241;193;27;15;18;18;16;20;150;254;63;13;18;18;17;19;168;254;55;14;18;18;14;52;254;133;18;17;18;14;63;254;111;14;17;15;28;214;161;19;17;14;92;254;62;14;14;114;244;39;12;72;250;216;80;163;254;60;197;115;142;206;246;254;131;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
18/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;26;189;242;51;14;18;18;17;15;98;254;107;14;18;18;18;14;112;254;93;14;18;18;15;27;211;213;29;15;18;15;34;233;189;23;16;17;15;130;242;39;15;16;33;234;149;15;15;35;248;104;12;22;193;144;70;214;231;225;115;251;181;220;193;244;254;91;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
19/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;16;134;254;89;13;18;18;18;14;58;254;164;19;17;18;18;13;55;254;166;20;16;18;17;15;126;254;58;14;18;17;17;146;254;54;14;18;14;65;254;86;13;18;15;138;251;45;15;14;114;237;31;12;60;252;49;40;254;164;125;254;241;252;254;254;254;253;88;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
20/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;86;254;141;16;17;18;18;15;32;222;224;32;15;18;18;15;31;209;223;37;15;18;17;14;80;254;108;13;18;18;13;77;254;110;14;18;16;22;195;186;20;17;14;48;254;111;13;15;36;246;105;13;16;154;161;14;37;254;77;63;254;116;242;254;254;253;254;46;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
21/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;40;240;214;33;15;18;18;17;19;161;254;59;14;18;18;17;19;144;254;67;13;18;18;15;36;237;165;23;16;18;15;35;231;189;23;16;18;14;109;254;51;14;17;19;177;206;24;16;16;151;202;25;13;51;254;74;12;109;254;36;81;223;58;248;184;254;254;252;44;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
22/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;19;159;254;60;13;18;18;18;12;90;254;116;15;17;18;18;12;87;254;117;14;17;18;16;21;174;239;40;14;18;17;17;144;254;53;14;18;14;52;254;111;13;18;14;80;254;71;14;14;52;254;74;12;16;151;198;21;25;206;254;57;159;185;62;225;102;254;254;251;42;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
23/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;107;254;119;15;18;18;18;14;53;251;171;23;16;18;18;15;48;238;180;25;16;18;18;14;99;254;87;13;18;18;13;78;254;109;14;18;17;19;183;212;28;16;16;26;223;161;17;17;16;154;193;21;13;51;254;75;12;67;238;139;149;231;191;140;213;138;254;254;194;21;17;18;18;18;18;18;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
24/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;52;254;195;26;16;18;18;16;23;186;250;45;14;18;18;16;23;186;246;46;14;18;18;14;47;254;160;19;17;18;15;35;229;184;23;16;18;13;89;254;64;13;18;15;107;253;51;15;14;51;254;74;13;16;151;197;21;19;178;139;59;254;217;216;254;244;234;254;254;191;20;17;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
25/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;16;23;184;251;58;14;18;17;18;14;111;254;81;14;18;18;18;14;108;254;91;14;18;18;16;21;177;219;35;15;18;17;17;147;254;53;14;18;15;40;246;149;17;17;15;40;254;123;14;17;20;168;182;21;13;51;254;75;12;47;254;59;28;254;86;130;254;214;254;254;254;163;18;17;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
26/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;107;254;98;13;18;18;18;13;54;254;144;17;17;18;18;13;53;254;147;17;17;18;18;13;99;254;70;13;18;18;13;79;252;108;14;18;17;17;139;233;36;15;17;17;138;219;28;16;13;74;254;51;13;17;153;195;21;15;139;188;15;64;254;35;139;176;121;248;248;254;113;13;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
27/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;53;254;171;21;16;18;17;15;30;211;227;34;15;18;18;15;28;190;227;35;15;18;18;14;51;254;135;16;17;18;15;32;234;186;23;16;18;14;62;254;89;13;18;13;61;254;90;13;17;22;198;152;16;14;43;254;75;12;32;250;86;12;133;252;36;186;98;126;159;225;254;115;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
28/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;18;17;19;171;254;53;14;18;18;17;15;133;254;75;13;18;18;17;15;130;253;77;13;18;18;16;26;203;219;30;15;18;17;15;126;254;52;14;18;16;25;200;176;21;16;16;24;196;177;21;17;13;75;254;51;14;14;117;198;21;13;103;225;23;32;221;216;113;246;136;201;214;251;254;75;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
29/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;89;254;119;15;17;18;17;14;69;254;144;17;17;18;18;14;66;254;147;18;17;18;17;15;122;254;69;13;18;18;13;63;254;109;14;18;18;13;117;254;46;14;18;12;85;254;64;13;17;23;197;153;16;15;34;247;101;12;23;218;118;12;83;222;121;231;233;248;254;254;254;254;56;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
30/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;15;41;242;198;25;16;18;18;16;27;218;225;33;15;18;18;16;29;211;231;35;15;18;18;14;61;254;135;15;17;18;15;28;207;188;23;16;18;15;46;254;117;15;18;15;34;231;143;18;18;13;104;254;50;14;14;117;237;31;12;74;252;36;15;171;118;47;254;132;225;254;254;254;254;58;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
31/03/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;16;157;254;60;13;18;18;18;14;111;254;75;13;18;18;17;15;131;254;77;13;18;18;16;21;189;216;30;15;18;18;15;127;254;53;14;18;17;17;158;227;27;16;18;13;117;254;43;14;15;31;239;114;14;15;34;246;105;12;21;191;155;13;46;254;52;43;247;66;233;176;251;254;251;45;15;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
01/04/01;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;18;18;18;18;13;71;254;139;17;17;18;18;14;55;254;141;17;17;18;18;14;68;254;146;17;17;18;17;14;101;254;69;13;18;18;14;51;254;128;15;17;18;13;78;254;72;14;18;15;49;254;113;15;18;13;107;244;34;15;14;115;238;31;12;53;254;53;12;108;191;16;103;223;43;227;109;254;254;219;24;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
02/04/01;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;18;17;18;16;25;198;225;33;15;18;18;16;24;189;224;33;15;18;18;16;26;216;228;34;15;18;18;14;48;254;132;16;17;18;16;23;186;213;28;15;18;15;32;237;144;16;17;17;16;155;231;28;15;15;32;238;113;13;15;35;250;103;13;17;151;196;20;24;223;97;15;187;222;90;229;117;254;254;220;25;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
03/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;111;254;89;13;18;18;18;13;93;254;87;12;17;18;18;14;109;254;77;13;18;18;16;21;180;216;30;15;18;18;14;105;254;64;13;18;17;15;125;243;42;15;18;14;67;254;85;14;18;13;107;246;34;15;14;117;234;30;13;35;254;76;12;60;251;37;43;243;213;209;251;241;254;254;219;25;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
04/04/01;18;18;18;18;18;18;18;18;18;18;17;18;18;18;18;18;18;15;46;247;179;19;17;18;18;15;44;252;169;20;17;18;18;14;54;254;143;17;18;18;18;14;101;254;81;12;18;17;15;40;250;151;18;17;18;14;51;254;106;13;18;16;22;197;186;20;17;15;37;242;112;14;16;29;242;105;13;14;115;239;28;14;141;159;12;104;198;132;254;231;254;254;254;202;23;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
05/04/01;18;18;18;18;18;18;18;18;18;18;18;18;17;18;18;18;17;16;144;254;66;14;18;18;17;17;158;254;43;14;18;18;17;24;187;225;34;15;18;18;15;40;254;157;19;16;18;17;19;163;233;36;15;18;16;20;184;197;23;16;18;14;90;254;63;13;18;15;143;208;24;16;13;85;233;30;14;25;229;106;12;33;250;77;16;193;115;61;234;133;254;254;254;140;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
06/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;14;51;254;139;15;17;18;18;13;75;254;112;15;18;18;18;14;91;254;89;12;18;17;17;18;154;238;39;15;18;18;12;80;254;93;12;18;18;14;85;254;66;14;18;15;32;240;144;15;17;14;47;254;81;13;16;24;213;133;14;14;84;254;41;12;98;225;22;44;254;51;70;187;98;254;248;254;139;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
07/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;21;179;254;45;15;18;18;16;27;203;219;27;16;18;18;15;36;246;171;21;17;18;18;13;81;254;92;13;18;18;15;31;218;178;21;17;18;15;28;229;154;16;17;18;13;109;254;46;15;18;15;143;207;23;16;13;85;254;45;14;19;188;141;15;19;186;120;12;105;219;22;150;186;114;173;207;254;139;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
08/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;74;254;105;14;18;18;18;13;110;254;70;13;18;18;17;17;140;254;56;14;18;18;15;30;216;182;23;16;18;18;15;115;254;47;14;18;18;15;112;248;37;15;18;15;46;254;109;13;18;15;48;254;80;13;16;24;211;138;15;14;60;254;59;12;52;254;45;17;196;121;21;213;203;196;213;231;254;139;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
09/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;17;21;187;231;31;15;17;18;15;37;241;157;19;17;18;18;13;74;254;113;14;18;18;18;14;117;254;49;14;18;18;14;51;251;119;15;17;18;14;44;254;117;13;18;17;15;143;241;32;15;17;15;143;206;23;16;13;85;254;45;14;15;149;183;20;13;123;195;17;46;254;51;57;222;172;254;254;254;254;94;14;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
10/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;18;13;74;254;104;13;18;18;17;16;145;254;46;14;18;18;16;26;200;222;28;16;18;18;14;51;254;123;15;17;17;17;21;168;229;29;15;18;17;19;170;212;26;16;18;14;50;254;90;14;18;14;47;254;81;13;16;25;213;137;15;15;41;254;81;12;24;218;86;12;107;218;19;109;156;137;254;242;254;254;72;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
11/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;16;30;223;225;31;15;18;18;14;53;254;125;16;17;18;18;13;108;254;71;13;18;18;17;20;165;232;29;15;18;18;14;77;254;74;13;18;18;13;65;254;76;13;18;16;21;184;198;22;16;17;19;156;196;23;16;13;74;253;45;15;13;115;225;27;12;72;254;34;18;200;121;17;198;77;94;182;189;254;254;73;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
12/04/01;18;18;18;18;18;18;18;18;18;18;18;18;18;13;102;254;89;14;18;18;17;21;186;233;30;15;18;18;15;36;238;159;19;17;18;18;13;77;253;77;14;18;18;15;29;231;165;20;17;18;16;25;203;168;17;17;17;13;70;254;77;13;18;13;70;254;56;14;17;18;172;140;15;16;27;225;110;12;18;167;143;13;47;254;52;33;244;42;151;117;178;254;254;73;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
13/04/01;18;18;18;18;18;18;18;18;18;18;18;18;16;31;231;187;21;16;18;18;13;71;253;107;13;18;18;17;16;143;254;48;14;18;18;15;30;227;172;20;17;18;17;15;122;254;51;14;18;17;14;99;254;56;14;18;16;24;195;160;19;17;17;20;187;161;17;17;14;60;254;61;14;13;85;254;40;12;39;253;64;12;106;214;19;85;187;27;218;227;234;254;254;74;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
14/04/01;18;18;18;18;18;18;18;18;18;18;18;18;13;90;254;76;13;18;18;16;21;189;200;26;16;18;18;14;52;254;127;16;17;18;17;15;118;254;49;13;18;18;15;49;254;115;14;18;18;15;39;254;128;14;18;18;13;99;254;54;14;18;13;69;254;56;14;17;18;172;177;19;16;20;182;144;15;13;97;206;21;19;194;122;12;156;118;46;254;254;254;254;254;74;13;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
