"MT_250";"MT_251";"MT_252";"MT_253"
0.60383142;0.62277702;0.76346546;0.60973409
0.64526967;0.65213993;0.73476536;0.62483456
0.62157383;0.6913719;0.7885557;0.60067982
0.62157383;0.66684581;0.78494585;0.63085068
0.58614795;0.65707446;0.78494585;0.70930093
0.5447097;0.5835939;0.72761714;0.81837324
0.63931624;0.57865937;0.7562815;0.83046565
0.55066313;0.56888802;0.7562815;0.83654193
0.62157383;0.53459058;0.80288788;0.80020455
0.60978485;0.47913817;0.7562815;0.86680303
0.60978485;0.59825093;0.75270739;0.89101793
0.59204244;0.69625757;0.76703957;0.82441944
0.61567934;0.71584913;0.76346546;0.85471062
0.62752726;0.5835939;0.7885557;0.8153351
0.66295314;0.70607778;0.73119125;0.84258814
0.65705865;0.59336525;0.79927803;0.80020455
0.65116416;0.53459058;0.7562815;0.8153351
0.68069555;0.67666602;0.8387362;0.86984117
0.62752726;0.75014657;0.77422352;0.91827097
0.70439139;0.61295681;0.77422352;0.89101793
0.68664898;0.74032636;0.81722006;0.89706413
0.64526967;0.82362713;0.82436828;0.94549392
0.63342175;0.82362713;0.80288788;0.90918662
0.63931624;0.72566934;0.83155224;0.87284924
0.71618037;0.75014657;0.87815862;0.81232704
0.66295314;0.81874145;0.8100361;0.82141138
0.60978485;0.75996678;0.79927803;0.85771869
0.63342175;0.71584913;0.84945852;0.86984117
0.63342175;0.70114325;0.84588441;0.80928889
0.65116416;0.69625757;0.80646199;0.80625075
0.61567934;0.73055501;0.77779763;0.7911202
0.57430003;0.76485245;0.78494585;0.80928889
0.58019452;0.73544069;0.81364595;0.85771869
0.5210728;0.7746238;0.77422352;0.86376489
0.50333039;0.76973813;0.76703957;0.7911202
0.55655762;0.73055501;0.77061367;0.68514619
0.5447097;0.73544069;0.75985561;0.52225966
0.40282935;0.73055501;0.61649809;0.45590182
0.36575302;0.73544069;0.51502913;0.38349777
0.38508694;0.71584913;0.43632725;0.30507761
0.26548777;0.72566934;0.33618071;0.27394417
0.15932803;0.50845222;0.29682977;0.29000722
0.07079281;0.35689857;0.28253333;0.25285766
0.08853522;0.27379324;0.31831016;0.25887378
0.07079281;0.26890756;0.28968155;0.23781735
0.08264073;0.23465898;0.26823689;0.20770665
0.03542588;0.26402189;0.25033061;0.19868247
0.11800766;0.15155364;0.26823689;0.18665022
0.06489832;0.12712527;0.26823689;0.19266635
0.10621869;0.11241939;0.25751456;0.20469859
0.10621869;0.14178229;0.2467565;0.18965828
0.11211317;0.13689662;0.2467565;0.20469859
0.05900383;0.09287669;0.25390471;0.18965828
0.0766873;0.10264804;0.25751456;0.18965828
0.03542588;0.14178229;0.271811;0.20469859
0.08853522;0.10264804;0.26108867;0.17157983
0.03542588;0.07333398;0.26466278;0.18665022
0.04721485;0.08799101;0.24318239;0.20469859
0.04132037;0.15643932;0.271811;0.19266635
0.0766873;0.13201094;0.25751456;0.17157983
0.04132037;0.08799101;0.23960828;0.20169053
0.06489832;0.10264804;0.26108867;0.21372278
0.07079281;0.13689662;0.23960828;0.23480929
0.05900383;0.10753371;0.271811;0.21071472
0.08264073;0.08799101;0.23960828;0.20770665
0.10621869;0.09776236;0.25751456;0.24383347
0.08264073;0.161325;0.25751456;0.20169053
0.08264073;0.10264804;0.27895922;0.22879317
0.1003242;0.11241939;0.26823689;0.26191192
0.25959328;0.10753371;0.40769863;0.24383347
0.44420866;0.10264804;0.42917903;0.29301528
0.53881521;0.09287669;0.49712284;0.27996029
0.44420866;0.22000195;0.61649809;0.30808567
0.53881521;0.58847958;0.55198542;0.498135
0.43241969;0.89222201;0.52932557;0.39859824
0.39693487;0.72566934;0.5448372;0.45289376
0.40878279;0.6374829;0.49354873;0.55243051
0.35985853;0.64725425;0.58425962;0.61878835
0.40878279;0.79914989;0.77422352;0.67913007
0.48558798;0.58847958;0.75270739;0.83654193
0.53292072;0.56888802;0.90682297;0.87588738
0.50333039;0.65707446;0.81364595;0.89101793
0.50928382;0.65213993;0.75270739;0.82441944
0.5210728;0.69625757;0.76346546;0.80928889
0.57430003;0.66196013;0.79212981;0.67609193
0.55066313;0.74032636;0.76346546;0.62179641
0.62752726;0.62277702;0.83512634;0.66706774
0.63342175;0.64236858;0.81364595;0.69720852
0.65116416;0.66684581;0.84588441;0.65801348
0.66295314;0.70607778;0.8100361;0.73342558
0.7457707;0.71584913;0.81364595;0.68213813
0.66890657;0.64725425;0.78137174;0.66706774
0.59793693;0.66684581;0.76346546;0.64895921
0.68664898;0.74032636;0.77422352;0.63085068
0.68664898;0.66196013;0.81364595;0.62483456
0.65116416;0.64725425;0.79927803;0.69720852
0.63342175;0.66196013;0.77779763;0.75454217
0.67480106;0.62766269;0.77061367;0.82141138
0.62752726;0.79914989;0.76703957;0.80324269
0.62752726;0.67666602;0.74913328;0.82141138
0.65116416;0.64725425;0.74552343;0.81232704
0.62752726;0.61295681;0.74913328;0.81232704
0.63931624;0.69625757;0.75270739;0.80928889
0.59204244;0.60318546;0.72404303;0.79415834
0.69843796;0.68155169;0.71328496;0.80324269
0.65705865;0.55906781;0.72404303;0.83654193
0.69254347;0.67178034;0.72043318;0.74548791
0.65705865;0.62277702;0.72761714;0.76690531
0.68069555;0.62766269;0.72043318;0.77295151
0.68664898;0.64725425;0.74194932;0.7605583
0.66295314;0.73544069;0.76703957;0.79415834
0.71618037;0.67666602;0.77061367;0.85167248
0.71618037;0.67178034;0.75985561;0.86680303
0.75755968;0.64725425;0.78137174;0.87892552
0.73981727;0.65213993;0.78137174;0.84863434
0.75755968;0.62277702;0.80646199;0.88497172
0.72802829;0.79914989;0.84945852;0.89101793
0.75166519;0.88245065;0.82436828;0.90010227
0.64526967;0.86774477;0.80288788;0.91219468
0.66890657;0.81385577;0.82079417;0.87588738
0.70439139;0.76973813;0.82797813;0.89706413
0.72207486;0.86281024;0.82079417;0.83954999
0.65705865;0.84321868;0.7885557;0.77598965
0.65705865;0.84815321;0.82797813;0.74247985
0.72802829;0.81385577;0.83155224;0.76690531
0.63342175;0.72073481;0.7885557;0.7394417
0.60978485;0.73055501;0.82436828;0.76690531
0.71028588;0.72566934;0.77779763;0.76690531
0.62752726;0.69625757;0.78137174;0.77295151
0.62157383;0.69625757;0.74913328;0.72437132
0.67480106;0.76485245;0.74913328;0.74548791
0.61567934;0.72566934;0.77422352;0.62483456
0.56245211;0.73055501;0.73119125;0.53432198
0.48558798;0.71096346;0.61292398;0.44985561
0.41467728;0.71096346;0.54841131;0.3955601
0.42646625;0.71096346;0.47567819;0.27394417
0.37760094;0.70114325;0.35047714;0.2498496
0.21827291;0.46936682;0.29682977;0.27695223
0.20648394;0.35689857;0.28253333;0.25285766
0.12979664;0.29333594;0.271811;0.19266635
0.14158562;0.28356459;0.26108867;0.15653953
0.14158562;0.23954466;0.27538511;0.16255565
0.13569113;0.25420168;0.25390471;0.1745879
0.13569113;0.17109635;0.25033061;0.15653953
0.12390215;0.12223959;0.25751456;0.18665022
0.2241674;0.11241939;0.271811;0.1745879
0.14158562;0.14178229;0.2467565;0.15954759
0.14748011;0.14666797;0.23960828;0.18665022
0.16522252;0.11241939;0.25751456;0.1505234
0.13569113;0.09287669;0.24318239;0.15653953
0.09442971;0.14666797;0.271811;0.16255565
0.13569113;0.11730506;0.2467565;0.1505234
0.12390215;0.08310534;0.23246006;0.1505234
0.08853522;0.08799101;0.25033061;0.1745879
0.08264073;0.15155364;0.25033061;0.14149922
0.1003242;0.12223959;0.23246006;0.12943689
0.17111701;0.09776236;0.23960828;0.15653953
0.09442971;0.08310534;0.25751456;0.2257851
0.11800766;0.12223959;0.2467565;0.21071472
0.14158562;0.11241939;0.24318239;0.1806341
0.1003242;0.08310534;0.2467565;0.20169053
0.13569113;0.08310534;0.24318239;0.20770665
0.1003242;0.14666797;0.26108867;0.15954759
0.11211317;0.12223959;0.271811;0.23180123
0.11800766;0.11730506;0.26108867;0.23480929
0.43241969;0.23465898;0.3969763;0.23781735
0.31859711;0.10753371;0.52932557;0.29301528
0.5447097;0.10264804;0.67386254;0.35636506
0.43831418;0.15643932;0.64877229;0.35332692
0.59793693;0.62766269;0.63801422;0.39255204
0.5210728;0.92163377;0.59140784;0.41971484
0.47969349;0.7746238;0.56992745;0.43779329
0.46195108;0.61295681;0.5448372;0.51925159
0.42646625;0;0.62725616;0.59165564
0.42646625;0.44488958;0.73837521;0.65497533
0.55066313;0.44488958;0.79927803;0.74247985
0.56245211;0.57865937;0.80646199;0.92127903
0.53292072;0.65707446;0.7885557;0.9757851
0.5210728;0.67666602;0.77422352;0.93944772
0.56840554;0.5835939;0.75270739;0.8153351
0.63342175;0.62766269;0.79927803;0.71832511
0.60383142;0.62277702;0.79212981;0.66102154
0.52702623;0.62277702;0.88888095;0.68213813
0.60383142;0.63254837;0.86021659;0.72737938
0.59793693;0.70607778;0.87097466;0.75150403
0.58019452;0.75503225;0.78137174;0.7605583
0.63931624;0.65707446;0.79212981;0.69720852
0.68069555;0.64236858;0.76703957;0.70626278
0.62752726;0.73055501;0.83512634;0.69720852
0.62752726;0.64236858;0.78494585;0.65196727
0.64526967;0.64236858;0.80646199;0.65497533
0.60383142;0.62277702;0.7885557;0.72437132
0.60978485;0.71096346;0.75985561;0.77295151
0.66890657;0.72073481;0.77779763;0.88497172
0.63931624;0.73544069;0.7562815;0.86984117
0.64526967;0.64236858;0.76703957;0.87892552
0.59793693;0.63254837;0.84945852;0.83654193
0.59793693;0.64725425;0.74194932;0.87284924
0.64526967;0.63254837;0.77779763;0.91523282
0.62157383;0.71584913;0.7885557;0.87892552
0.61567934;0.61784249;0.77061367;0.90010227
0.60978485;0.60807114;0.76703957;0.88497172
0.64526967;0.67178034;0.74194932;0.91219468
0.63342175;0.6374829;0.75270739;0.87588738
0.63342175;0.78932969;0.76346546;0.91219468
0.71028588;0.67666602;0.76703957;0.88193358
0.69254347;0.6374829;0.82797813;0.89405607
0.63342175;0.65707446;0.80646199;0.92735531
0.70439139;0.66196013;0.7562815;0.90314042
0.68664898;0.93140512;0.80646199;0.87284924
0.68664898;0.71584913;0.8100361;0.89706413
0.65116416;0.68155169;0.8423103;0.97274696
0.72802829;0.80403557;0.87815862;0.93944772
0.71618037;0.73544069;0.81364595;0.96670076
0.65116416;0.75996678;0.80646199;0.93643966
0.72802829;0.7746238;0.81364595;0.95157021
0.80489243;0.73055501;0.82079417;0.90614848
0.72802829;0.82856166;0.8100361;0.90614848
0.70439139;0.81874145;0.79927803;0.87588738
0.69843796;0.82856166;0.8423103;0.83350379
0.66295314;0.76485245;0.78137174;0.86376489
0.64526967;0.73544069;0.79570392;0.83350379
0.65116416;0.75996678;0.81364595;0.80020455
0.63342175;0.80892124;0.74552343;0.78203586
0.62157383;0.73544069;0.73476536;0.75755023
0.55066313;0.72073481;0.74552343;0.72737938
0.60978485;0.76485245;0.77779763;0.73342558
0.61567934;0.72566934;0.74552343;0.75755023
0.59204244;0.72566934;0.72043318;0.55847672
0.47969349;0.70114325;0.61292398;0.50114306
0.46790451;0.70114325;0.54841131;0.40765251
0.41467728;0.70607778;0.46852997;0.28296836
0.39693487;0.68643737;0.43990135;0.28597642
0.2478043;0.46443228;0.30758783;0.29301528
0.17111701;0.36178425;0.28968155;0.27093611
0.15932803;0.27379324;0.29682977;0.24684154
0.14158562;0.27379324;0.30040387;0.15954759
0.12390215;0.22000195;0.27538511;0.16255565
0.11211317;0.25420168;0.25390471;0.18364216
0.13569113;0.16621067;0.27895922;0.15954759
0.18880047;0.12223959;0.28968155;0.14450728
0.18290598;0.11241939;0.25033061;0.13548309
0.18880047;0.15155364;0.25390471;0.14450728
0.15932803;0.12223959;0.25751456;0.15353146
0.17701149;0.11241939;0.24318239;0.15653953
0.14158562;0.09776236;0.25390471;0.13548309
0.1003242;0.15155364;0.29325566;0.13247503
0.16522252;0.11730506;0.23960828;0.12943689
0.14158562;0.08799101;0.23960828;0.14450728
0.10621869;0.09287669;0.2467565;0.15353146
0.09442971;0.15643932;0.25751456;0.14450728
0.13569113;0.10264804;0.23960828;0.13849116
0.16522252;0.10264804;0.25033061;0.16556371
0.12979664;0.11241939;0.25033061;0.23781735
0.13569113;0.12223959;0.24318239;0.18965828
0.15932803;0.11730506;0.26108867;0.15954759
0.16522252;0.09287669;0.25033061;0.18665022
0.12390215;0.08799101;0.26823689;0.21372278
0.14748011;0.14666797;0.25033061;0.21071472
0.13569113;0.11241939;0.27895922;0.23480929
0.17701149;0.11241939;0.26823689;0.26191192
0.52702623;0.22000195;0.34690303;0.23180123
0.35396404;0.10753371;0.39340219;0.3261942
0.55655762;0.09776236;0.44704957;0.32318614
0.44420866;0.14178229;0.58783373;0.41066057
0.4974359;0.60318546;0.71685907;0.44383949
0.60978485;0.83344733;0.68101076;0.41366863
0.56840554;0.80892124;0.5663176;0.52830586
0.5210728;0.69625757;0.55916938;0.45890988
0.44420866;0.75503225;0.61292398;0.60067982
0.46195108;0.67666602;0.69176883;0.67308386
0.56840554;0.61784249;0.76703957;0.77598965
0.59793693;0.55906781;0.86021659;0.93036337
0.58614795;0.72073481;0.77061367;0.95457827
0.58019452;0.68155169;0.76703957;0.91219468
0.60383142;0.75014657;0.77422352;0.90918662
0.72207486;0.75503225;0.83155224;0.91827097
0.7694076;0.65707446;0.83512634;0.88193358
0.68664898;0.62766269;0.81364595;0.86984117
0.68664898;0.64725425;0.85306837;0.89706413
0.72207486;0.64725425;0.8100361;0.90614848
0.73392278;0.69625757;0.82436828;0.94853207
0.68069555;0.83833301;0.88888095;0.93340152
0.70439139;0.68643737;0.8387362;0.89405607
0.71028588;0.71096346;0.78137174;0.89405607
0.66890657;0.72566934;0.81722006;0.85771869
0.63342175;0.71584913;0.77422352;0.85771869
0.66890657;0.68643737;0.78137174;0.82745759
0.65705865;0.67666602;0.83155224;0.76994345
0.66890657;0.68155169;0.81722006;0.80020455
0.66890657;0.72073481;0.77422352;0.78811214
0.63342175;0.6913719;0.79212981;0.80324269
0.58019452;0.6913719;0.78137174;0.81837324
0.52702623;0.63254837;0.77061367;0.81232704
0.60383142;0.69625757;0.78137174;0.82141138
0.71028588;0.76485245;0.77061367;0.785074
0.69254347;0.65213993;0.80646199;0.77598965
0.61567934;0.67178034;0.77422352;0.80324269
0.56840554;0.59336525;0.77422352;0.80928889
0.63342175;0.64236858;0.76346546;0.82745759
0.62157383;0.75996678;0.76346546;0.80324269
0.62157383;0.76485245;0.7562815;0.70930093
0.63342175;0.63254837;0.80288788;0.64595115
0.66295314;0.61295681;0.85306837;0.67609193
0.68069555;0.72566934;0.80288788;0.68213813
0.71618037;0.78932969;0.78137174;0.71531705
0.66890657;0.72566934;0.83155224;0.72437132
0.68069555;0.76485245;0.82797813;0.72136325
0.65705865;0.84815321;0.8924908;0.74548791
0.70439139;0.78932969;0.85306837;0.7394417
0.79893899;0.72566934;0.82436828;0.77295151
0.79893899;0.80403557;0.88173273;0.75454217
0.7694076;0.78444401;0.86021659;0.73342558
0.7457707;0.87751612;0.84588441;0.70930093
0.70439139;0.82856166;0.8387362;0.68213813
0.68069555;0.6913719;0.86021659;0.67913007
0.67480106;0.70607778;0.85306837;0.6700758
0.62157383;0.81385577;0.8100361;0.65196727
0.61567934;0.76973813;0.79212981;0.62784262
0.56245211;0.79914989;0.81364595;0.64895921
0.59204244;0.79914989;0.78137174;0.66102154
0.59204244;0.73055501;0.75270739;0.61578029
0.66890657;0.79914989;0.76703957;0.59767176
0.62157383;0.76485245;0.75270739;0.59165564
0.61567934;0.77955833;0.76703957;0.51624353
0.55066313;0.79914989;0.6200722;0.47701841
0.52702623;0.71096346;0.53647378;0.4920888
0.56840554;0.66196013;0.44347546;0.48607267
0.53881521;0.70114325;0.3326066;0.46194802
0.45605659;0.48890952;0.31831016;0.41066057
0.38508694;0.38621262;0.30758783;0.38653592
0.33628058;0.3324702;0.29682977;0.23781735
0.30680813;0.27867891;0.29682977;0.16556371
0.20058945;0.23465898;0.28610744;0.16255565
0.28317123;0.27379324;0.26823689;0.18364216
0.27138226;0.15643932;0.28968155;0.12342077
0.3008547;0.14178229;0.28610744;0.12342077
0.33628058;0.11241939;0.28253333;0.1505234
0.28906572;0.14178229;0.271811;0.11740464
0.28317123;0.13201094;0.28968155;0.1505234
0.28317123;0.13201094;0.27538511;0.14751534
0.25959328;0.08799101;0.25033061;0.12342077
0.3244916;0.13689662;0.28253333;0.13247503
0.25369879;0.11730506;0.26466278;0.13247503
0.26548777;0.08799101;0.26108867;0.11439658
0.23601533;0.09776236;0.25390471;0.1505234
0.17701149;0.161325;0.271811;0.12642883
0.1003242;0.11730506;0.24318239;0.12342077
0.08264073;0.10264804;0.26823689;0.15653953
0.11800766;0.09287669;0.27895922;0.16857177
0.09442971;0.14178229;0.26108867;0.19567441
0.10621869;0.10753371;0.26108867;0.15954759
0.09442971;0.11241939;0.27538511;0.16556371
0.10621869;0.09287669;0.28610744;0.19567441
0.05900383;0.15155364;0.26108867;0.17762604
0.05900383;0.10753371;0.28253333;0.18665022
0.14748011;0.13201094;0.28253333;0.15353146
0.43831418;0.11241939;0.42560492;0.18665022
0.3244916;0.16621067;0.50784517;0.37444351
0.4501621;0.22488763;0.46852997;0.31713994
0.43241969;0.37644127;0.60574002;0.29602334
0.51517831;0.44977526;0.66310447;0.28296836
0.49154141;0.57865937;0.67025269;0.35937312
0.42646625;0.87263045;0.55555953;0.35636506
0.37164751;0.78444401;0.54841131;0.320148
0.37164751;0.81874145;0.62725616;0.34731079
0.34806955;0.77955833;0.72404303;0.33825653
0.49154141;0.68155169;0.76703957;0.50415113
0.55066313;0.60318546;0.77779763;0.58560943
0.52702623;0.6913719;0.76346546;0.61578029
0.53292072;0.80403557;0.79570392;0.60973409
0.63342175;0.83833301;0.75985561;0.62179641
0.63342175;0.73544069;0.79927803;0.5946637
0.78119658;0.71584913;0.77422352;0.58861749
0.69254347;0.82362713;0.8423103;0.62483456
0.60383142;0.82856166;0.79212981;0.59767176
0.63931624;0.70607778;0.81722006;0.64595115
0.63342175;0.73055501;0.8387362;0.6640296
0.7457707;0.74032636;0.8423103;0.61578029
0.70439139;0.73544069;0.80646199;0.60672603
0.73392278;0.79426422;0.80646199;0.5946637
0.7457707;0.7452609;0.79212981;0.57956323
0.75166519;0.71096346;0.79927803;0.58861749
0.65116416;0.6913719;0.81364595;0.57956323
0.65116416;0.80403557;0.77779763;0.5675009
0.70439139;0.86281024;0.82079417;0.57053904
0.73392278;0.75014657;0.8423103;0.56148478
0.61567934;0.77955833;0.77061367;0.55243051
0.63931624;0.70607778;0.74913328;0.56148478
0.57430003;0.65707446;0.77061367;0.55847672
0.63342175;0.72566934;0.73119125;0.55543858
0.60978485;0.65213993;0.76703957;0.53736013
0.63342175;0.67666602;0.78137174;0.52225966
0.60978485;0.66684581;0.76703957;0.57956323
0.60978485;0.72566934;0.74913328;0.57956323
0.76351312;0.71584913;0.76703957;0.57053904
0.69843796;0.75503225;0.8100361;0.56449284
0.64526967;0.6913719;0.78494585;0.59165564
0.66295314;0.68643737;0.76703957;0.5675009
0.71028588;0.75014657;0.85664248;0.58861749
0.73981727;0.82362713;0.80288788;0.58260137
0.70439139;0.91674809;0.83512634;0.61878835
0.80489243;0.82362713;0.8423103;0.63990495
0.71028588;0.80892124;0.86740055;0.65801348
0.58614795;0.84321868;0.82436828;0.64595115
0.65705865;0.90692789;0.82436828;0.64895921
0.85216622;0.79914989;0.82797813;0.70626278
0.80489243;0.86281024;0.88173273;0.67913007
0.72802829;0.88245065;0.85664248;0.67308386
0.67480106;0.81385577;0.84945852;0.66706774
0.66890657;0.80892124;0.83512634;0.67609193
0.66295314;0.80892124;0.83512634;0.67308386
0.69254347;0.72566934;0.86382644;0.6700758
0.59793693;0.79426422;0.80646199;0.63689688
0.59793693;0.79426422;0.81722006;0.62784262
0.59793693;0.85792457;0.78494585;0.60371796
0.62157383;0.72073481;0.7562815;0.57956323
0.62157383;0.74032636;0.75270739;0.59767176
0.62752726;0.77955833;0.73476536;0.57053904
0.60978485;0.75014657;0.73837521;0.56449284
0.60978485;0.70607778;0.73837521;0.41667669
0.56245211;0.69625757;0.58783373;0.46495608
0.56245211;0.69625757;0.49354873;0.42873902
0.5210728;0.72073481;0.42203081;0.43478522
0.49154141;0.70607778;0.3326066;0.41971484
0.41467728;0.47913817;0.29682977;0.38048971
0.35985853;0.38621262;0.29325566;0.33524847
0.33628058;0.30310729;0.28253333;0.24082541
0.26548777;0.27379324;0.25751456;0.14751534
0.10621869;0.23465898;0.26108867;0.12642883
0.09442971;0.26890756;0.271811;0.15353146
0.09442971;0.161325;0.25033061;0.13247503
0.08853522;0.12712527;0.25751456;0.14751534
0.15337459;0.11730506;0.25751456;0.12342077
0.11211317;0.15155364;0.271811;0.13247503
0.15337459;0.12223959;0.25033061;0.12943689
0.07079281;0.09287669;0.22173773;0.12642883
0.05900383;0.10264804;0.22888595;0.14149922
0.0766873;0.13201094;0.25390471;0.12642883
0.08264073;0.09287669;0.26823689;0.13247503
0.06489832;0.08799101;0.26108867;0.13247503
0.08264073;0.07821966;0.25033061;0.11439658
0.03542588;0.161325;0.23603417;0.12943689
0.09442971;0.11241939;0.22531184;0.10838046
0.07079281;0.10753371;0.26108867;0.14751534
0.08264073;0.09776236;0.26466278;0.13247503
0.05310934;0.12223959;0.24318239;0.12943689
0.10621869;0.11241939;0.25033061;0.09634821
0.08853522;0.10264804;0.271811;0.13548309
0.09442971;0.10753371;0.27895922;0.13849116
